Date,SPY,QQQ,TLT,GLD,EEM
2015-06-04,186.01724637049992,112.30377568412149,126.02450200976857,105.85277377052512,43.86653634954287
2015-06-05,186.06093974340757,114.08235993353881,127.42954628835018,105.4624382989538,44.373241028878724
2015-06-08,186.26614818797606,115.28458828103585,127.2731566358102,106.31641958307436,44.554502805764926
2015-06-09,191.00678983832879,114.84547727602983,128.3235511507076,104.35297440908448,44.60554959288931
2015-06-10,190.73506419103538,115.3677497214351,128.9555652286978,105.09594025512622,45.03426854541843
2015-06-11,191.40676822716694,115.3975235109789,128.07759964603227,104.30655061429471,45.08935752796779
2015-06-12,191.4360331716823,114.41656588999236,128.43543046402,104.67995227073145,46.049843096045066
2015-06-15,189.30641431079025,114.84569767038231,126.13430814111317,104.47314967965987,45.41489994275325
2015-06-16,191.57802562486387,113.5563364424482,126.96097450538112,105.91471953605601,45.204133636183045
2015-06-17,193.12052975430706,114.97053337207343,127.40377025479353,105.04511044061633,45.16955716220238
2015-06-18,194.75158433672712,114.49483250442798,128.28417730075157,105.75931975514618,45.39118270865511
2015-06-19,193.08508475365232,114.78275875767565,129.71362312609057,105.51687254681684,45.99338020704234
2015-06-22,195.91068929345545,115.16595398814124,130.25646567184646,105.40265385733792,46.00515667876029
2015-06-23,193.2800895153958,114.92561770687372,130.51474567717125,105.26166268379515,45.37817195214948
2015-06-24,194.51493540455732,115.65967636434154,129.4345736520695,104.42744715990288,45.78499120141225
2015-06-25,198.9221426254738,115.16927677095256,128.58026286376844,104.46494442386057,46.15502882875158
2015-06-26,197.0599785076996,116.23523096921635,130.18033340815708,104.45173230121732,45.29004881754389
2015-06-29,196.04518424679685,114.73856518460843,132.12970097744335,104.756381200604,45.31097578128001
2015-06-30,196.3387881775608,114.94111916287453,131.8813848479375,104.89737872696728,44.61846897162089
2015-07-01,195.45045528259905,117.25010231563155,132.0080553943806,105.79068502251432,44.34506217211114
2015-07-02,192.53929972997668,116.14111573493444,130.88470258128677,106.82559575540188,43.968491519586756
2015-07-03,192.76771543287603,115.41432929153605,132.49492875439884,105.76200407807994,44.34792508030899
2015-07-06,190.82616446709974,116.06699825025883,133.44621855145553,106.73819390243156,44.42197255054975
2015-07-07,191.827936131603,116.3337730490781,136.1300547541233,105.53215423507854,43.87647565065809
2015-07-08,190.16736672344422,116.8007760121168,135.00711529951803,106.20744870793918,44.28645942080707
2015-07-09,193.23438960372656,117.4322516521084,134.5650067689343,106.92114847851609,43.6778415728256
2015-07-10,191.8226741303151,118.23909465144628,134.9442679508482,104.94941411876903,43.84418301512063
2015-07-13,191.30150772272688,119.61829508045034,135.88742132851033,105.09957732584246,43.51048514587818
2015-07-14,192.96058206607623,120.1695888227228,135.66248622165574,104.66065874876644,43.37334908321801
2015-07-15,190.69538021022964,119.93997493263913,134.55061814178362,103.92148296576227,43.61442235175576
2015-07-16,191.2252181916036,120.80976831342853,135.8096871589633,105.38751397248879,43.86437018871491
2015-07-17,193.83810760012602,123.18853233888373,136.8610120416359,104.75322798616087,44.476994068664425
2015-07-20,190.84250016863444,123.0867790865507,135.68054098025746,103.9638876943131,44.462650905799315
2015-07-21,191.29080702466467,121.95405001817528,137.60091665642162,104.09464720240425,44.621421209600854
2015-07-22,191.8845037294896,123.37335215662206,139.2902066530719,104.86317991218621,44.44874229242708
2015-07-23,193.48729988959568,123.28655110474405,139.5471503213068,104.76711831682225,44.551978580068976
2015-07-24,191.2042769899806,120.69716431732648,139.72811768471834,106.04925665384714,44.77058889634344
2015-07-27,188.7904752272753,121.78520167293544,140.57471061898525,106.66717025045446,44.748965516674616
2015-07-28,189.8733401524666,121.1955757306945,139.4382798382405,104.42105329327812,43.97102185155423
2015-07-29,190.53331588650713,121.14646114039364,139.54991902340285,103.92158718413032,44.13907884319626
2015-07-30,191.1067159599211,121.61010173732856,136.646670138692,103.39103171204158,44.322442275006836
2015-07-31,191.86585892362152,121.90292562169662,137.9185234096693,103.9397946501675,44.04401221732101
2015-08-03,190.6608564726579,122.83224400147303,135.84956971277518,101.29769566419708,43.50368039422925
2015-08-04,191.1997639744881,122.35965391259582,137.9763600891937,103.96494348529635,44.17258433757243
2015-08-05,191.85684421994233,123.05061180459526,137.59040140594942,104.57076522334752,44.41240347159764
2015-08-06,190.58646511805597,122.79303330365934,137.3681428643159,104.77893915527308,44.33294045443526
2015-08-07,194.2728709018867,123.7654679109631,136.57680863098997,106.07734168538761,43.853636628426244
2015-08-10,195.29320624912384,124.59170881179236,136.25208936605526,108.64709912961514,43.51647058064416
2015-08-11,193.07698899541435,123.49339522487315,138.26775814620663,109.65208322798783,44.10906886182873
2015-08-12,194.44601217460374,124.90425650310748,134.9378085799639,110.75279044897746,44.19192251462465
2015-08-13,192.65629289686353,124.29873996129301,136.74031949117847,110.95309059983401,43.97125624007468
2015-08-14,194.2757577518686,125.36988393788285,137.27193476797964,110.85158640610344,44.21804861702843
2015-08-17,196.63801226842932,125.89412960298914,135.69282172244291,110.38058885623893,43.88133520999085
2015-08-18,195.12838257333073,128.29382605120026,134.30865454966474,109.52722767235295,44.56717020492465
2015-08-19,197.11582012458933,128.07147281488687,136.6474803707041,108.83174131397813,45.19676435749786
2015-08-20,198.03014858113553,127.6887065133997,135.429255567287,107.42548798859107,45.00887797085244
2015-08-21,199.7646425348822,127.72776019416877,133.94320940911507,107.39769905129856,44.74917711599508
2015-08-24,203.69174886235717,127.40478835051705,135.54301518235204,105.65637489225666,43.61458985564096
2015-08-25,203.2941479507587,128.49226996610943,136.07069596199028,105.91122542343975,42.99465976114958
2015-08-26,201.86851573995966,126.49536162960817,134.86783759679733,105.92570383350281,42.44381573482706
2015-08-27,200.1808942461644,125.23210009569343,135.2279087421111,106.13451447786154,42.522490408377685
2015-08-28,198.65374337222343,123.96394871062685,133.91483538583833,105.63460098166648,42.40519104268125
2015-08-31,198.5999121068805,125.21019224349101,135.4648578553377,108.98983076208346,41.8594438142222
2015-09-01,199.37826085592857,127.43418009748189,136.97877197160722,110.53760072359233,41.762791587385294
2015-09-02,200.03067640053573,127.36481206915764,137.77832137215415,109.22503727626824,41.9953610575937
2015-09-03,201.79303022276162,127.21356487977269,138.34667010466924,109.5344374410635,42.23872924031791
2015-09-04,201.92020370612346,127.36637922629485,140.87521782100012,108.9249306756281,41.46463320061243
2015-09-07,204.97908078281958,128.9192954627251,140.9452309349677,107.87942176727078,41.43219423108885
2015-09-08,204.53955108824312,127.79316527628217,139.35890288920106,106.49663810730381,40.883428479310595
2015-09-09,210.2848525512628,128.16221298080984,140.05670547458328,107.01142286282463,41.274385273497806
2015-09-10,211.71048949524192,129.48288714345568,143.0805631370648,106.33790236469343,41.62011401643952
2015-09-11,210.00853026806715,130.1984296310931,141.70681714893792,107.42576408663646,41.268656452123906
2015-09-14,207.87547556094435,130.51073509744754,141.2661398048233,108.55292743778038,40.974209661635534
2015-09-15,208.98530727801173,131.88969714799788,141.92660928649053,110.10968533389746,40.80604228363551
2015-09-16,208.62310977284494,128.43637206268215,141.92106737490127,109.2297148950021,39.91699734017874
2015-09-17,210.22309552929553,129.3746392815204,140.60408087783622,109.80508031636407,40.07136195321103
2015-09-18,211.32594460517458,128.5954742879733,142.26145290139712,110.55701259544722,39.98216453116198
2015-09-21,211.27770669616393,126.32592708688406,145.67337958504626,110.08904708242089,40.39214029074809
2015-09-22,209.60094822577346,127.0368645073081,146.03236921159916,109.29731589638973,39.97087750616646
2015-09-23,206.55299299830284,128.8583709351336,144.79046396191848,111.12626133030982,39.74404017359263
2015-09-24,205.73560110859975,128.7457354599803,142.63629745042354,111.43506037650917,39.16935357739368
2015-09-25,207.60886290276267,130.0433897176219,143.0762601290114,112.20209675703123,38.79734199131556
2015-09-28,208.157869548963,132.22313927072702,144.73674624131556,111.33914688439167,38.36063942541664
2015-09-29,205.6836671604075,134.04024476704782,145.49885637662382,110.04485724508811,38.76398739626117
2015-09-30,206.14322650674842,136.32472645375952,145.56812472699556,109.47471157449871,38.5135080132413
2015-10-01,207.04255985584527,137.40888036079184,144.78522995838162,109.39370685825614,38.58064763301522
2015-10-02,205.32329813218988,137.58134546161577,143.2841663018895,108.2898213733314,38.4532477818653
2015-10-05,205.74201961441068,135.46261354030833,144.5574994735155,108.33331409002342,37.98717137726538
2015-10-06,205.96477091356823,135.19728236216568,145.95743890333176,106.572730136439,37.94225896380064
2015-10-07,203.72589455794662,134.12907687600182,143.79055576990945,105.43843097711486,38.18934448354177
2015-10-08,204.55835919490363,137.14133326796772,146.1679286195411,106.20129496827946,37.749753374754874
2015-10-09,205.8115933844431,136.9688004063848,147.08297289039746,106.89790366668093,38.07546343956325
2015-10-12,208.15680533857952,137.20624252370362,149.2306081852608,106.5330685699213,37.77218031815401
2015-10-13,210.4671719066818,138.0340049468638,147.31476233124877,105.50705227247217,37.608986405510706
2015-10-14,207.69133150185058,138.1632686398716,145.3890563408322,104.48084585503227,37.82801074554652
2015-10-15,205.85555714572058,140.5954478608133,145.24523697555023,104.1436377942423,37.59667033838043
2015-10-16,207.02200596331681,139.79262978618257,146.05035325489877,104.86945215657123,37.629609990866186
2015-10-19,208.1924632849129,140.13499153098374,148.77201831925922,105.9003672739568,37.53013956693155
2015-10-20,209.372179823451,139.1679500375665,149.90111523248663,105.42854273321957,37.597517038935784
2015-10-21,217.70495918731797,137.41166197729714,149.6125619330658,104.27154219657368,36.73135026112462
2015-10-22,219.06087363636493,136.64188992813084,148.1588990540019,104.60348991744924,36.08343164593834
2015-10-23,221.67344033075466,136.6596042417855,150.06752294979572,103.79746679686862,36.32453734644725
2015-10-26,223.91025562378442,136.14223314320836,148.70110604702757,103.31256857986136,36.72160547661303
2015-10-27,225.48626309580584,135.27043019585392,151.21807149857443,104.74321676603606,36.40697655553516
2015-10-28,224.8889100361851,133.44811982074128,150.86405459426052,105.66597659920578,36.33640518522259
2015-10-29,226.7155706980859,133.40394836852195,153.3595173138652,105.88596336601144,36.46187991322837
2015-10-30,225.08272181887185,131.47734130039535,154.48148704818075,104.5999954040357,36.7338805488937
2015-11-02,224.66261795223699,132.54670672614517,154.3471535629339,104.87377386946204,36.01453951000519
2015-11-03,223.68664486516377,132.72236755376298,153.62435135490497,106.0471754238886,35.71469860673127
2015-11-04,223.98182429288846,130.8673178955622,153.17809542682795,105.70241175704658,35.61391869158429
2015-11-05,229.3413471631379,130.52853719353774,153.91252688019966,107.19384709816738,35.88315401615918
2015-11-06,225.21124777970445,129.61523287323865,154.10836113822447,108.64289416490408,36.80936302129803
2015-11-09,226.87550766485458,130.09462362438916,153.27257689432517,110.52078819592315,36.743898529675924
2015-11-10,223.35764677451286,131.91615932731995,153.09544808004114,110.91410389924894,36.24865984595478
2015-11-11,222.4172150737854,129.53030114971463,153.2924202631726,111.62331902950946,36.412972249045175
2015-11-12,224.9649182722286,129.7442364029381,150.13877002084197,113.26971724080701,36.91563040308914
2015-11-13,225.22215518098662,129.60142410432442,150.9036692189118,113.8345174233977,36.97400842258505
2015-11-16,222.91930024809662,130.53967102323548,149.5071875297329,113.3220144181252,36.65862391444479
2015-11-17,221.44113247971467,130.8836995730553,147.86669298055858,112.8712764360354,37.03000924881657
2015-11-18,223.06267015565453,129.9681533282776,145.46531907015415,113.19744245336392,37.29518019006608
2015-11-19,221.5501772629937,129.61893889488672,142.9505514373884,111.80183324493477,36.9329199330521
2015-11-20,222.1413039447036,128.65554614309994,141.0965349687561,111.69761667106975,37.092602218411706
2015-11-23,222.35370996007074,130.11240354325298,140.16973648524456,112.98565233395013,37.483101482718915
2015-11-24,221.0200449570479,130.20522193457546,143.00601368015134,110.59206059356136,37.94770792223327
2015-11-25,225.92268511043153,132.77072159951726,142.32709382777884,112.35832814340675,37.94146642647176
2015-11-26,227.47310910860125,132.7565679145496,142.6516133417149,113.68334008789624,37.824756438885196
2015-11-27,223.0242709364307,131.88536087815214,143.2956819227152,113.2184590955012,38.31098074874161
2015-11-30,223.55224541126134,129.96899514411083,143.5553755524554,113.89228427846207,37.86908021604967
2015-12-01,222.18875810030278,127.71031389215557,143.51598439474128,113.9528315269957,38.05455342253409
2015-12-02,224.2029381664255,125.76601628162354,141.88168142492052,115.42079162685756,37.5555240906389
2015-12-03,222.54435015467533,126.16548691630342,144.0272843604842,116.6188983608766,37.97675427908603
2015-12-04,222.40032948365794,126.87237801216567,146.72714753350908,115.05504109942605,37.89782747514003
2015-12-07,223.63805445182595,124.94451723523372,144.3510436167018,115.79058481373984,38.40085097848515
2015-12-08,225.6954374697467,126.13088779307921,142.9518485229154,115.61052256172488,38.609321919126444
2015-12-09,223.1141456776041,125.58584507957762,142.62370758571325,115.76419303025446,38.158996364330314
2015-12-10,222.4802852737005,125.83323258756221,141.32530611106992,114.98176889081873,38.7258688642536
2015-12-11,221.53687164882245,127.94233897600955,142.11321435106296,117.06799912821961,39.35095624143885
2015-12-14,220.20429888395708,129.15950053190167,141.15256152563686,118.35109324446061,39.719535328097514
2015-12-15,224.23851604694408,128.87755561878387,144.3140550680381,117.53755054806425,39.43789916742879
2015-12-16,225.26108477022274,127.79799459814372,146.11549179584878,116.03730747851284,39.33706177622777
2015-12-17,222.54988232426976,125.13994813154461,146.4996572707016,115.6484549963824,39.41401226807809
2015-12-18,224.71431541442493,124.30536544793547,148.08596528205422,116.21013439803409,39.15719909285261
2015-12-21,229.64886033478663,124.10523319580169,149.80762273681444,116.54787283061478,39.84543149507323
2015-12-22,232.14823248188944,122.94757748742968,149.0396653620716,118.07658536223994,39.92293699870673
2015-12-23,228.76205474078742,122.84771459312422,147.90206156869502,119.07251052097449,38.877572439130404
2015-12-24,227.7708455947498,123.00364811365098,148.09170928482942,120.29274696233787,39.02923959812693
2015-12-25,230.79022287672376,122.78875680698597,149.4479393528831,120.74693194860508,38.91304434179852
2015-12-28,229.27736630205558,122.05422689998981,149.73075348332367,119.14055095397086,38.90334586876114
2015-12-29,230.41238264027353,122.32139615202095,147.4617381262498,118.96709131598804,38.779589535403
2015-12-30,232.3202974566422,122.92462737607059,146.3557783073907,120.2950901425095,39.11337693121443
2015-12-31,230.2919167196078,121.65235054136228,146.3206968414786,120.29325814821799,39.5735674703956
2016-01-01,230.26998163927254,123.44265484649823,146.2831475692104,120.9604319092606,39.70558821587213
2016-01-04,223.03746912617893,123.38269093491824,149.2719085186168,120.63578921766819,39.59088151690969
2016-01-05,220.8747732233328,123.4676687024856,147.29091619364445,119.45955730131955,39.59431134244697
2016-01-06,220.42780413966602,124.4073763722977,148.11152617773507,119.3719729299982,39.621878423506416
2016-01-07,217.8033062481311,124.76021754637819,150.40876328217823,119.80134531050633,39.32487029832722
2016-01-08,221.49865198619833,126.01803124049053,153.94127119100125,119.07791634603659,39.57297505678173
2016-01-11,218.4626561468911,126.44358539621653,153.3966728838689,118.85698048011263,39.77532958657912
2016-01-12,217.6122142301835,125.7344156015642,154.22946009357096,117.8044790737728,40.41299019894018
2016-01-13,218.0058834552761,126.25288317871744,155.18828127409103,119.18998615885079,40.94397916964341
2016-01-14,221.28130903573853,124.87954627100748,155.56970812921085,118.8989752166389,40.68453405121328
2016-01-15,218.23580709896072,125.07771197611169,155.49373834751458,120.69922898772921,41.04015613170823
2016-01-18,220.89948955065955,125.09868927901042,156.25123879012375,122.61988674994844,40.672064115234534
2016-01-19,221.0325841544456,124.90104345988995,152.4204401517506,122.5818241319254,40.976584443029516
2016-01-20,218.9832063957998,124.80298779887345,153.54035797747656,121.41255257739043,40.785827277971045
2016-01-21,220.10750332857677,122.53759806704971,153.8111005857331,118.96570912811663,40.390803309185266
2016-01-22,220.6563856448846,121.92799393151195,153.54604369277232,117.28594438540833,40.524331504970874
2016-01-25,219.44563091349124,122.10228630815685,156.79968561631972,115.74350441415068,39.4745792064391
2016-01-26,219.70868889775716,122.35879481636174,155.8228465186033,117.40873052906683,38.80880463981927
2016-01-27,218.97320956062066,121.16835211025186,155.27364358445666,117.60358458515167,38.75935809057984
2016-01-28,219.33156164376558,122.77310741560905,158.47621767738715,118.12171328767876,38.8107256777327
2016-01-29,220.8990636801594,121.77514230251103,157.24167025266692,115.5855965685818,38.68699340113684
2016-02-01,224.54273376612855,123.02293732039145,156.45724378189533,114.26629975357501,38.09980228436587
2016-02-02,221.89135827109513,123.61139877686323,156.3055140987146,115.34209881526638,37.80835743347536
2016-02-03,226.78858018718248,122.87658661147884,157.70400036355105,115.73119596624198,37.97553997422299
2016-02-04,222.51562874328016,125.14006121130996,158.1110897485387,115.61875379339432,38.21622200511151
2016-02-05,222.28925622537994,123.7170658391018,156.15851797151754,116.33181672634754,38.22913243372486
2016-02-08,223.71270502214583,124.92190388480033,155.4073830127715,118.3095594745831,38.69328968790974
2016-02-09,224.45440268519036,126.24122948437994,154.54362241402112,118.107372851241,38.86679014278271
2016-02-10,223.17262726299472,125.46017709348145,154.5015597498826,118.24844156911232,38.59665465010157
2016-02-11,222.82002053090238,127.28301188671918,155.23849756985632,118.53565689170514,38.5077910241714
2016-02-12,221.83510895183275,127.0286411724669,155.9670373525308,121.46606382763821,37.99034025187098
2016-02-15,220.64182951284016,127.45960850494762,153.29812706597218,119.0021251150218,37.96825947099579
2016-02-16,222.63568296518272,127.85575785681864,155.01532426151678,119.87788278935635,38.412062574179984
2016-02-17,223.54369128585728,127.74800970341022,155.48506262185782,119.80022439045612,38.69554358831288
2016-02-18,222.11111745669461,128.852421755238,157.73162094782913,120.54140163867977,39.26150545588943
2016-02-19,224.23033044855148,129.94387406631748,158.5130573124525,119.81148514903069,39.16234433686234
